,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,618464586,RBC,0.40,D,VVS2,EX,EX,EX,NONE,4.66-4.70X2.92,IGI,618464586,"$ 2,700.00",-53.47%,1256.31,502.52,62.20,57.00,15.50,35.70,42.50,40.60,NONE,B1,NB,T1,C1,IDEAL CUT ROUND BRILLIANT,,CRYSTAL,01-07-2024,"$ 1,080.00","$ 1,256.31",$ 502.52, Yes,S,INDIA
,618464587,RBC,0.40,G,VS1,EX,EX,EX,NONE,4.72-4.75X2.91,IGI,618464587,"$ 2,100.00",-51.49%,1018.71,407.48,61.30,60.00,13.50,33.80,44.00,41.40,NONE,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,CLOUD,01-07-2024,$ 840.00,"$ 1,018.71",$ 407.48,No,PH,INDIA
,618464589,RBC,0.40,D,VS1,EX,EX,EX,NONE,4.65-4.70X2.92,IGI,618464589,"$ 2,500.00",-50.50%,1237.50,495.00,62.20,58.00,15.50,36.20,43.00,40.70,NONE,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,"CLOUD,NEEDLE",01-07-2024,"$ 1,000.00","$ 1,237.50",$ 495.00,No,S,INDIA
,618464471,RBC,0.40,D,VVS1,EX,EX,EX,NONE,4.67-4.71X2.92,IGI,618464471,"$ 2,900.00",-53.47%,1349.37,539.75,62.20,57.00,15.50,35.50,43.00,40.90,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,"CLOUD,PINPOINT",02-07-2024,"$ 1,160.00","$ 1,349.37",$ 539.75, Yes,S,INDIA
,618464493,RBC,0.40,I,VVS2,EX,EX,EX,NONE,4.66-4.71X2.92,IGI,618464493,"$ 1,900.00",-55.45%,846.45,338.58,62.40,57.00,15.50,35.70,43.00,40.90,NONE,B0,NB,T1,C0,IDEAL CUT ROUND BRILLIANT,,CLOUD,01-07-2024,$ 760.00,$ 846.45,$ 338.58, Yes,S,INDIA
,618464588,RBC,0.40,D,VS1,EX,EX,EX,VSL,4.68-4.71X2.91,IGI,618464588,"$ 2,500.00",-55.45%,1113.75,445.50,62.00,57.00,15.50,35.60,43.00,40.70,NONE,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,CRYSTAL,05-07-2024,"$ 1,000.00","$ 1,113.75",$ 445.50,No,S,INDIA
,500174759,RBC,0.40,E,VVS2,EX,EX,EX,NONE,4.70-4.73X2.88,IGI,500174759,"$ 2,500.00",-53.47%,1163.25,465.30,61.00,59.00,13.50,33.50,43.00,40.90,NONE,B0,NB,T1,C1,,CANADA,"CLOUD,FEATHER",27-11-2023,"$ 1,000.00","$ 1,163.25",$ 465.30, Yes,S,INDIA
,500174800,RBC,0.40,E,VVS2,EX,EX,EX,NONE,4.67-4.71X2.92,IGI,500174800,"$ 2,500.00",-53.47%,1163.25,465.30,62.30,59.00,13.50,33.40,44.00,41.50,NONE,NB,NB,T0,C0,,BOTSWANA,CAVITY,27-11-2023,"$ 1,000.00","$ 1,163.25",$ 465.30, Yes,S,INDIA
,594352462,RBC,0.40,I,VS1,EX,EX,EX,VSL,4.68-4.72X2.95,IGI,594352462,"$ 1,800.00",-58.42%,748.44,299.38,62.70,59.00,14.50,35.20,44.50,41.70,NONE,B1,NB,T1,C1,,,"CRYSTAL,CLOUD",22-11-2023,$ 720.00,$ 748.44,$ 299.38, Yes,S,INDIA
,594352335,RBC,0.40,I,VS1,EX,EX,EX,NONE,4.71-4.75X2.97,IGI,594352335,"$ 1,800.00",-54.46%,819.72,327.89,62.70,57.00,14.50,33.90,44.50,41.70,NONE,B1,NB,T1,C1,,,"CLOUD,CRYSTAL",22-11-2023,$ 720.00,$ 819.72,$ 327.89, Yes,S,INDIA
,618463966,RBC,0.40,D,VS1,EX,EX,EX,NONE,4.67-4.71X2.96,IGI,618463966,"$ 2,500.00",-50.50%,1237.50,495.00,62.90,58.00,15.50,35.60,44.00,41.50,NONE,,,,,,SEALED,"CRYSTAL,PINPOINT",03-08-2024,"$ 1,000.00","$ 1,237.50",$ 495.00,No,S,INDIA
,618463960,RBC,0.40,H,VS1,EX,EX,EX,NONE,4.67-4.70X2.93,IGI,618463960,"$ 1,900.00",-54.46%,865.26,346.10,62.40,59.00,14.50,35.20,44.00,41.50,NONE,B0,NB,T1,C1,IDEAL CUT ROUND BRILLIANT,,"CRYSTAL,CLOUD",03-07-2024,$ 760.00,$ 865.26,$ 346.10, Yes,S,INDIA
,618463858,RBC,0.40,I,IF,EX,EX,EX,NONE,4.66-4.71X2.93,IGI,618463858,"$ 2,100.00",-56.44%,914.76,365.90,62.60,58.00,14.50,35.30,44.00,41.40,NONE,NB,NB,CLEAN,CLEAN,,SEALED,,03-01-2024,$ 840.00,$ 914.76,$ 365.90,No,S,INDIA
,618464042,RBC,0.40,E,VS1,EX,EX,EX,NONE,4.69-4.75X2.92,IGI,618464042,"$ 2,300.00",-50.50%,1138.50,455.40,61.70,59.00,14.50,35.50,43.50,41.20,NONE,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,"CRYSTAL,CLOUD",27-03-2024,$ 920.00,"$ 1,138.50",$ 455.40,No,S,INDIA
,618464062,RBC,0.40,D,VVS1,EX,EX,EX,NONE,4.67-4.72X2.92,IGI,618464062,"$ 2,900.00",-53.47%,1349.37,539.75,62.20,58.00,15.50,35.90,43.00,40.80,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,PINPOINT,27-03-2024,"$ 1,160.00","$ 1,349.37",$ 539.75, Yes,S,INDIA
,618464065,RBC,0.40,D,VVS1,EX,EX,EX,NONE,4.64-4.71X2.91,IGI,618464065,"$ 2,900.00",-53.47%,1349.37,539.75,61.90,59.00,14.50,35.50,43.00,41.00,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,"CLOUD,PINPOINT",27-03-2024,"$ 1,160.00","$ 1,349.37",$ 539.75, Yes,S,INDIA
,618464069,RBC,0.40,I,VS1,EX,EX,EX,NONE,4.71-4.74X2.94,IGI,618464069,"$ 1,800.00",-54.46%,819.72,327.89,62.10,58.00,14.00,33.90,44.00,41.60,NONE,NB,B1,T1,C1,IDEAL CUT ROUND BRILLIANT,,CRYSTAL,27-03-2024,$ 720.00,$ 819.72,$ 327.89, Yes,S,INDIA
,623427029,RBC,0.40,H,VVS2,EX,EX,EX,NONE,4.73-4.78X2.90,IGI,623427029,"$ 2,000.00",-55.45%,891.00,356.40,61.00,60.00,13.00,32.70,44.50,41.70,NONE,NB,NB,T0,C0,,NAMIBIA,FEATHER,03-05-2024,$ 800.00,$ 891.00,$ 356.40, Yes,S,INDIA
,618464169,RBC,0.40,I,VVS2,EX,EX,EX,NONE,4.73-4.70X2.92,IGI,618464169,"$ 1,900.00",-55.45%,846.45,338.58,61.90,60.00,14.00,35.00,44.00,41.50,NONE,B0,NB,T1,C0,IDEAL CUT ROUND BRILLIANT,,"CLOUD,CRYSTAL",16-04-2024,$ 760.00,$ 846.45,$ 338.58, Yes,S,INDIA
,618464178,RBC,0.40,E,VS1,EX,EX,EX,NONE,4.75-4.73X2.89,IGI,618464178,"$ 2,300.00",-50.50%,1138.50,455.40,60.90,58.00,14.50,34.80,43.00,40.70,NONE,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,"CLOUD,CRYSTAL",16-04-2024,$ 920.00,"$ 1,138.50",$ 455.40,No,S,INDIA
,618464182,RBC,0.40,E,VVS2,EX,EX,EX,NONE,4.70-4.67X2.93,IGI,618464182,"$ 2,500.00",-53.47%,1163.25,465.30,62.30,59.00,15.00,35.80,43.50,41.10,NONE,B0,NB,T0,C0,IDEAL CUT ROUND BRILLIANT,,"CLOUD,FEATHER",16-04-2024,"$ 1,000.00","$ 1,163.25",$ 465.30, Yes,S,INDIA
,618464183,RBC,0.40,D,VS1,EX,EX,EX,VSL,4.82-4.76X2.84,IGI,618464183,"$ 2,500.00",-55.45%,1113.75,445.50,59.40,60.00,14.00,34.70,42.50,40.60,NONE,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,"CRYSTAL,FEATHER",17-04-2024,"$ 1,000.00","$ 1,113.75",$ 445.50,No,S,INDIA
,618464187,RBC,0.40,E,IF,EX,EX,EX,NONE,4.71-4.69X2.92,IGI,618464187,"$ 3,000.00",-53.47%,1395.90,558.36,62.10,56.00,15.50,35.70,43.00,40.70,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,SEALED,,16-04-2024,"$ 1,200.00","$ 1,395.90",$ 558.36,No,S,INDIA
,618464114,RBC,0.40,E,VS1,EX,EX,EX,NONE,4.64-4.69X2.97,IGI,618464114,"$ 2,300.00",-52.48%,1092.96,437.18,63.50,57.00,15.00,35.10,44.50,41.60,NONE,,,,,,SEALED,"CRYSTAL,CLOUD,FEATHER",08-04-2024,$ 920.00,"$ 1,092.96",$ 437.18,No,S,INDIA
,618464119,RBC,0.40,E,VVS2,EX,EX,EX,NONE,4.79-4.81X2.83,IGI,618464119,"$ 2,500.00",-53.47%,1163.25,465.30,59.00,60.00,12.50,31.90,43.00,40.70,NONE,NB,NB,T0,C0,,,CLOUD,08-04-2024,"$ 1,000.00","$ 1,163.25",$ 465.30, Yes,S,INDIA
,618464132,RBC,0.40,E,VVS2,EX,EX,EX,NONE,4.76-4.79X2.87,IGI,618464132,"$ 2,500.00",-53.47%,1163.25,465.30,60.10,60.00,13.00,33.10,43.50,40.90,NONE,NB,NB,T0,C0,IDEAL CUT ROUND BRILLIANT,,FEATHER,08-04-2024,"$ 1,000.00","$ 1,163.25",$ 465.30, Yes,S,INDIA
,500176758,RBC,0.40,L,VS1,EX,EX,EX,NONE,4.66-4.70X2.92,IGI,500176758,"$ 1,200.00",-57.43%,510.84,204.34,62.40,58.50,15.00,35.50,43.50,41.20,NONE,B0,NB,T1,C0,IDEAL CUT ROUND BRILLIANT,,"CLOUD,CRYSTAL,FEATHER",02-02-2022,$ 480.00,$ 510.84,$ 204.34, Yes,S,INDIA
,502179802,RBC,0.40,D,VVS1,EX,EX,EX,VSL,4.68-4.72X2.92,IGI,502179802,"$ 2,900.00",-59.41%,1177.11,470.84,62.10,58.00,15.00,35.40,43.00,40.90,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,PINPOINT,30-03-2022,"$ 1,160.00","$ 1,177.11",$ 470.84, Yes,S,INDIA
,500176938,RBC,0.40,L,VS2,EX,EX,EX,NONE,4.66-4.69X2.93,IGI,500176938,"$ 1,200.00",-57.43%,510.84,204.34,62.80,55.00,16.50,35.90,42.00,40.40,NONE,NB,NB,T2,C2,,,FEATHER,15-02-2022,$ 480.00,$ 510.84,$ 204.34, Yes,S,INDIA
,502178551,RBC,0.40,L,VS1,EX,EX,EX,NONE,4.81-4.84X2.82,IGI,502178551,"$ 1,200.00",-57.43%,510.84,204.34,58.40,60.50,12.00,31.80,42.50,40.70,NONE,B0,NB,T1,C0,,,CLOUD,24-02-2022,$ 480.00,$ 510.84,$ 204.34, Yes,S,INDIA
,472197287,RBC,0.40,L,VVS1,EX,EX,EX,NONE,4.83-4.86X2.85,IGI,472197287,"$ 1,400.00",-59.41%,568.26,227.30,58.70,61.00,13.00,33.30,43.00,40.80,NONE,NB,NB,CLEAN,CLEAN,,,CHIP,26-10-2021,$ 560.00,$ 568.26,$ 227.30, Yes,S,INDIA
,472197290,RBC,0.40,M,VS1,EX,EX,EX,NONE,4.72-4.75X2.94,IGI,472197290,"$ 1,100.00",-57.43%,468.27,187.31,62.10,59.00,14.50,35.20,43.50,41.20,NONE,B1,NB,T1,C0,IDEAL CUT ROUND BRILLIANT,,CLOUD,26-10-2021,$ 440.00,$ 468.27,$ 187.31, Yes,S,INDIA
,472197312,RBC,0.40,L,VVS1,EX,EX,EX,NONE,4.68-4.72X2.92,IGI,472197312,"$ 1,400.00",-58.42%,582.12,232.85,62.10,59.00,14.50,35.00,44.00,41.40,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,FEATHER,25-10-2021,$ 560.00,$ 582.12,$ 232.85, Yes,S,INDIA
,500170686,RBC,0.40,L,IF,EX,EX,EX,NONE,4.74-4.77X2.86,IGI,500170686,"$ 1,500.00",-59.41%,608.85,243.54,60.10,59.50,13.00,33.10,43.00,40.80,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,,27-04-2022,$ 600.00,$ 608.85,$ 243.54, Yes,S,INDIA
,500174530,RBC,0.40,D,VVS1,EX,EX,EX,VSL,4.65-4.72X2.92,IGI,500174530,"$ 2,900.00",-60.40%,1148.40,459.36,62.10,61.00,13.00,34.20,44.50,41.70,NONE,NB,NB,CLEAN,CLEAN,,CANADA,CLOUD,17-04-2023,"$ 1,160.00","$ 1,148.40",$ 459.36, Yes,S,INDIA
,500174313,RBC,0.40,D,VVS1,EX,EX,EX,VSL,4.70-4.73X2.89,IGI,500174313,"$ 2,900.00",-59.41%,1177.11,470.84,61.20,59.00,14.50,35.20,42.50,40.70,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,CANADA,"FEATHER,PINPOINT",14-04-2023,"$ 1,160.00","$ 1,177.11",$ 470.84, Yes,S,INDIA
,500173989,RBC,0.40,D,VVS1,EX,EX,EX,VSL,4.74-4.77X2.89,IGI,500173989,"$ 2,900.00",-59.41%,1177.11,470.84,60.80,59.00,13.00,33.00,43.50,41.30,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,DTC,CLOUD,14-04-2023,"$ 1,160.00","$ 1,177.11",$ 470.84, Yes,S,INDIA
,500172571,RBC,0.40,D,VVS1,EX,EX,EX,VSL,4.64-4.71X2.91,IGI,500172571,"$ 2,900.00",-59.41%,1177.11,470.84,62.10,60.00,14.00,34.50,44.00,41.30,NONE,NB,NB,CLEAN,CLEAN,,DTC,"FEATHER,INDENTED NATURAL",08-09-2022,"$ 1,160.00","$ 1,177.11",$ 470.84, Yes,S,INDIA
,500172682,RBC,0.40,L,VVS1,EX,EX,EX,NONE,4.67-4.73X2.92,IGI,500172682,"$ 1,400.00",-58.42%,582.12,232.85,62.00,60.50,13.00,33.50,44.50,41.70,NONE,NB,NB,CLEAN,CLEAN,,,"PINPOINT,CLOUD",20-09-2022,$ 560.00,$ 582.12,$ 232.85, Yes,S,INDIA
,502180615,RBC,0.40,D,VVS1,EX,EX,EX,VSL,4.68-4.70X2.92,IGI,502180615,"$ 2,900.00",-59.41%,1177.11,470.84,62.30,58.50,14.50,35.40,43.50,41.10,NONE,NB,NB,CLEAN,CLEAN,,,FEATHER,21-04-2022,"$ 1,160.00","$ 1,177.11",$ 470.84, Yes,S,INDIA
,500171596,RBC,0.40,M,VVS1,EX,EX,EX,NONE,4.67-4.71X2.91,IGI,500171596,"$ 1,300.00",-58.42%,540.54,216.22,62.20,58.00,15.50,36.00,43.00,40.80,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,DTC,FEATHER,18-07-2022,$ 520.00,$ 540.54,$ 216.22, Yes,S,INDIA
,500172120,RBC,0.40,M,VVS1,EX,EX,EX,NONE,4.71-4.72X2.93,IGI,500172120,"$ 1,300.00",-58.42%,540.54,216.22,62.20,57.50,14.50,34.40,43.50,41.20,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,DTC,FEATHER,10-08-2022,$ 520.00,$ 540.54,$ 216.22, Yes,S,INDIA
,500171380,RBC,0.40,L,VVS2,EX,EX,EX,NONE,4.70-4.75X2.93,IGI,500171380,"$ 1,300.00",-58.42%,540.54,216.22,62.10,59.00,14.50,35.10,44.00,41.40,NONE,NB,NB,T1,C0,IDEAL CUT ROUND BRILLIANT,DTC,FEATHER,02-07-2022,$ 520.00,$ 540.54,$ 216.22, Yes,S,INDIA
,500171562,RBC,0.40,L,IF,EX,EX,EX,NONE,4.76-4.79X2.88,IGI,500171562,"$ 1,500.00",-59.41%,608.85,243.54,60.40,58.50,14.00,34.10,42.50,40.70,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,DTC,,15-07-2022,$ 600.00,$ 608.85,$ 243.54, Yes,S,INDIA
,502180150,RBC,0.40,L,IF,EX,EX,EX,NONE,4.68-4.71X2.93,IGI,502180150,"$ 1,500.00",-59.41%,608.85,243.54,62.30,56.00,15.50,35.40,42.50,40.60,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,,20-04-2022,$ 600.00,$ 608.85,$ 243.54, Yes,S,INDIA
,500170978,RBC,0.40,L,IF,EX,EX,EX,NONE,4.68-4.72X2.92,IGI,500170978,"$ 1,500.00",-59.41%,608.85,243.54,62.20,56.50,15.50,35.50,43.00,40.70,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,,27-05-2022,$ 600.00,$ 608.85,$ 243.54, Yes,S,INDIA
,500170986,RBC,0.40,L,IF,EX,EX,EX,NONE,4.69-4.73X2.93,IGI,500170986,"$ 1,500.00",-59.41%,608.85,243.54,62.20,56.50,15.50,35.10,43.50,41.10,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,,27-05-2022,$ 600.00,$ 608.85,$ 243.54, Yes,S,INDIA
,500170974,RBC,0.40,L,VVS1,EX,EX,EX,NONE,4.67-4.70X2.93,IGI,500170974,"$ 1,400.00",-59.41%,568.26,227.30,62.50,55.50,15.50,35.10,43.00,40.70,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,FEATHER,31-05-2022,$ 560.00,$ 568.26,$ 227.30, Yes,S,INDIA
,500171311,RBC,0.40,L,VVS1,EX,EX,EX,NONE,4.75-4.78X2.87,IGI,500171311,"$ 1,400.00",-58.42%,582.12,232.85,60.40,59.50,13.00,32.90,43.00,41.00,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,DTC,"PINPOINT,FEATHER",28-06-2022,$ 560.00,$ 582.12,$ 232.85, Yes,S,INDIA
,500171316,RBC,0.40,M,VVS1,EX,EX,EX,NONE,4.67-4.71X2.89,IGI,500171316,"$ 1,300.00",-58.42%,540.54,216.22,61.60,60.00,14.50,35.70,43.50,40.90,NONE,NB,NB,CLEAN,CLEAN,,DTC,CLOUD,28-06-2022,$ 520.00,$ 540.54,$ 216.22, Yes,S,INDIA
,502180209,RBC,0.41,K,VS1,EX,EX,EX,NONE,4.74-4.76X2.95,IGI,502180209,"$ 1,300.00",-57.43%,553.41,226.90,62.10,57.00,15.50,35.40,42.50,40.70,NONE,B1,B0,T1,C1,IDEAL CUT ROUND BRILLIANT,,"CLOUD,CRYSTAL",20-04-2022,$ 533.00,$ 553.41,$ 226.90, Yes,S,INDIA
,500174048,RBC,0.41,L,VVS1,EX,EX,EX,NONE,4.74-4.78X2.96,IGI,500174048,"$ 1,400.00",-58.42%,582.12,238.67,62.20,59.00,14.50,34.90,44.00,41.40,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,CANADA,"PINPOINT,FEATHER",12-04-2023,$ 574.00,$ 582.12,$ 238.67, Yes,S,INDIA
,500170761,RBC,0.41,D,VVS1,EX,EX,EX,VSL,4.72-4.76X2.98,IGI,500170761,"$ 2,900.00",-59.41%,1177.11,482.62,62.80,56.50,15.50,35.60,43.50,41.00,NONE,NB,NB,CLEAN,CLEAN,,,CLOUD,26-04-2022,"$ 1,189.00","$ 1,177.11",$ 482.62, Yes,S,INDIA
,502178557,RBC,0.41,L,IF,EX,EX,EX,NONE,4.73-4.75X2.95,IGI,502178557,"$ 1,500.00",-59.41%,608.85,249.63,62.30,56.50,15.50,35.40,43.00,40.70,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,,24-02-2022,$ 615.00,$ 608.85,$ 249.63, Yes,S,INDIA
,500175786,RBC,0.41,L,VS1,EX,EX,EX,NONE,4.76-4.78X2.96,IGI,500175786,"$ 1,200.00",-58.42%,498.96,204.57,62.00,55.50,15.50,34.60,43.00,40.80,NONE,B1,B1,T1,C1,IDEAL CUT ROUND BRILLIANT,,"CLOUD,CRYSTAL",06-01-2022,$ 492.00,$ 498.96,$ 204.57, Yes,S,INDIA
,502179718,RBC,0.41,D,VVS1,EX,EX,EX,VSL,4.72-4.75X2.95,IGI,502179718,"$ 2,900.00",-59.41%,1177.11,482.62,62.20,58.50,14.50,34.40,44.00,41.40,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,PINPOINT,30-03-2022,"$ 1,189.00","$ 1,177.11",$ 482.62, Yes,S,INDIA
,502179679,RBC,0.41,L,IF,EX,EX,EX,NONE,4.81-4.83X2.91,IGI,502179679,"$ 1,500.00",-59.41%,608.85,249.63,60.40,59.00,14.00,34.30,42.50,40.70,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,,31-03-2022,$ 615.00,$ 608.85,$ 249.63, Yes,S,INDIA
,502179681,RBC,0.41,L,VS1,EX,EX,EX,NONE,4.76-4.79X2.98,IGI,502179681,"$ 1,200.00",-57.43%,510.84,209.44,62.30,56.50,15.50,34.90,43.00,40.90,NONE,B1,B1,T2,C1,IDEAL CUT ROUND BRILLIANT,,CRYSTAL,31-03-2022,$ 492.00,$ 510.84,$ 209.44, Yes,S,INDIA
,502178817,RBC,0.41,L,IF,EX,EX,EX,NONE,4.75-4.79X2.95,IGI,502178817,"$ 1,500.00",-59.41%,608.85,249.63,61.80,57.00,15.50,35.50,43.00,40.70,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,,04-03-2022,$ 615.00,$ 608.85,$ 249.63, Yes,S,INDIA
,618464193,RBC,0.41,E,IF,EX,EX,EX,NONE,4.79-4.77X2.93,IGI,618464193,"$ 3,000.00",-53.47%,1395.90,572.32,61.40,58.00,14.00,33.20,44.00,41.50,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,SEALED,,17-04-2024,"$ 1,230.00","$ 1,395.90",$ 572.32,No,S,INDIA
,618463872,RBC,0.41,I,VVS1,EX,EX,EX,NONE,4.73-4.76X2.97,IGI,618463872,"$ 2,000.00",-60.40%,792.00,324.72,62.50,58.00,15.00,35.50,43.50,41.20,BROWN,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,CANADA,PINPOINT,03-01-2024,$ 820.00,$ 792.00,$ 324.72, Yes,M,INDIA
,618463749,RBC,0.41,H,IF,EX,EX,EX,NONE,4.74-4.77X2.96,IGI,618463749,"$ 2,300.00",-60.40%,910.80,373.43,62.30,58.00,14.50,34.70,43.50,41.30,BROWN,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,CANADA,,02-03-2024,$ 943.00,$ 910.80,$ 373.43, Yes,S,INDIA
,618463973,RBC,0.41,D,VS1,EX,EX,EX,NONE,4.73-4.76X2.95,IGI,618463973,"$ 2,500.00",-50.50%,1237.50,507.38,62.00,60.00,14.50,35.60,44.00,41.50,NONE,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,CRYSTAL,03-08-2024,"$ 1,025.00","$ 1,237.50",$ 507.38,No,S,INDIA
,587300291,RBC,0.41,H,VS1,EX,EX,EX,NONE,4.75-4.80X2.95,IGI,587300291,"$ 1,900.00",-54.46%,865.26,354.76,61.80,59.00,14.50,35.10,43.50,41.20,NONE,B0,NB,T1,C0,IDEAL CUT ROUND BRILLIANT,SIERRA LEONE,"CLOUD,FEATHER,PINPOINT",18-01-2024,$ 779.00,$ 865.26,$ 354.76, Yes,S,INDIA
,618464494,RBC,0.41,F,VVS1,EX,EX,EX,NONE,4.77-4.81X2.92,IGI,618464494,"$ 2,500.00",-56.44%,1089.00,446.49,60.90,60.00,14.50,35.70,43.00,40.70,BROWN,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,"CLOUD,FEATHER",01-07-2024,"$ 1,025.00","$ 1,089.00",$ 446.49, Yes,S,INDIA
,618464495,RBC,0.41,G,VS1,EX,EX,EX,NONE,4.74-4.77X2.96,IGI,618464495,"$ 2,100.00",-53.47%,977.13,400.62,62.20,58.00,15.00,35.70,43.50,41.00,MIXED,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,"FEATHER,CLOUD",01-07-2024,$ 861.00,$ 977.13,$ 400.62,No,S,INDIA
,618464496,RBC,0.41,I,VS1,EX,EX,EX,NONE,4.81-4.85X2.91,IGI,618464496,"$ 1,800.00",-59.41%,730.62,299.55,60.20,58.00,14.00,33.60,43.00,40.90,BROWN,NB,NB,T1,C1,IDEAL CUT ROUND BRILLIANT,,"FEATHER,CRYSTAL",01-07-2024,$ 738.00,$ 730.62,$ 299.55, Yes,M,INDIA
,618464590,RBC,0.41,E,VS1,EX,EX,EX,NONE,4.83-4.85X2.89,IGI,618464590,"$ 2,300.00",-50.50%,1138.50,466.79,59.80,59.00,13.00,33.10,43.00,41.00,NONE,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,"CLOUD,FEATHER",01-07-2024,$ 943.00,"$ 1,138.50",$ 466.79,No,S,INDIA
,618464621,RBC,0.41,I,VS1,EX,EX,EX,NONE,4.79-4.81X2.90,IGI,618464621,"$ 1,800.00",-54.46%,819.72,336.09,60.50,60.00,13.50,33.80,44.00,41.20,NONE,B1,NB,T1,C1,IDEAL CUT ROUND BRILLIANT,,CRYSTAL,06-07-2024,$ 738.00,$ 819.72,$ 336.09, Yes,S,INDIA
,618464279,RBC,0.41,E,VS1,EX,EX,EX,VSL,4.75-4.72X2.95,IGI,618464279,"$ 2,300.00",-58.42%,956.34,392.10,62.30,56.00,16.00,35.70,62.30,40.60,BROWN,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,"CRYSTAL,NEEDLE",24-05-2024,$ 943.00,$ 956.34,$ 392.10,No,S,INDIA
,628412405,RBC,0.41,H,VVS2,EX,EX,EX,NONE,4.81-4.83X2.88,IGI,628412405,"$ 2,000.00",-55.45%,891.00,365.31,59.70,59.00,13.00,32.40,43.00,40.80,NONE,NB,NB,T0,C0,,ANGOLA,PINPOINT,04-10-2024,$ 820.00,$ 891.00,$ 365.31, Yes,S,INDIA
,628412407,RBC,0.41,I,IF,EX,EX,EX,NONE,4.81-4.85X2.92,IGI,628412407,"$ 2,100.00",-56.44%,914.76,375.05,60.50,57.00,13.50,32.40,43.00,41.00,NONE,NB,NB,CLEAN,CLEAN,,ANGOLA,,04-10-2024,$ 861.00,$ 914.76,$ 375.05, Yes,S,INDIA
,631445266,RBC,0.41,H,IF,EX,EX,EX,NONE,4.73-4.76X2.98,IGI,631445266,"$ 2,300.00",-56.44%,1001.88,410.77,62.70,57.00,15.00,34.90,44.00,41.40,NONE,NB,NB,CLEAN,CLEAN,,,,30-04-2024,$ 943.00,"$ 1,001.88",$ 410.77, Yes,S,INDIA
,631444956,RBC,0.41,G,VVS2,EX,EX,EX,VSL,4.72-4.75X2.98,IGI,631444956,"$ 2,200.00",-59.41%,892.98,366.12,62.90,56.00,16.50,36.70,43.00,40.80,NONE,,,,,,SEALED,CLOUD,03-05-2024,$ 902.00,$ 892.98,$ 366.12,No,S,INDIA
,631444888,RBC,0.42,F,VS1,EX,EX,EX,NONE,4.78-4.81X3.00,IGI,631444888,"$ 2,200.00",-51.49%,1067.22,448.23,62.60,57.00,15.50,36.00,43.50,41.10,NONE,,,,,,SEALED,CRYSTAL,07-05-2024,$ 924.00,"$ 1,067.22",$ 448.23,No,S,INDIA
